id,imagej_0,imagej_1,imagej_2,imagej_3,hu_0,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,efd_0,efd_1,efd_2,efd_3,efd_4,efd_5,efd_6,efd_7,efd_8,efd_9,efd_10,efd_11,efd_12,efd_13,efd_14,efd_15,efd_16,efd_17,efd_18,efd_19,efd_20,efd_21,efd_22,efd_23,efd_24,efd_25,efd_26,efd_27,efd_28,efd_29,efd_30,efd_31,efd_32,efd_33,efd_34,efd_35,efd_36,efd_37,efd_38,efd_39,skel_0,skel_1,skel_2,stone
s4_047,0.44500693319180146,1.3065135279652917,0.5134711456561111,0.6963396891033004,3.0160092479594733,7.198176513614344,9.067028981731466,9.965034487178587,19.506757596384258,13.579743587488426,-19.95726875841303,1.0,-3.9205852063763495e-17,7.414488063163664e-17,0.6823511810464933,0.16899159517616982,-0.0032379384225785864,0.10471383635952307,-0.3231678003597515,0.10551175709464737,0.023470487281872943,0.005122222795228523,0.06284323669524851,0.047878854523619535,0.013596042862991034,-0.030168306700218226,0.09333814599638544,0.008734240820925545,-0.014242243075235621,0.012494870598821272,-0.017856267157032105,0.019661487224277973,0.0028720753946720164,0.007489190108613976,0.005942429369908815,0.015239575468532478,0.011045995637931006,-0.007589790176151356,0.01742836448505014,0.006991560736814767,-0.0018012445810715355,0.006679837707592441,-0.004365931745893413,0.00799757994501597,0.0023475633523310484,-0.0026648194168833305,0.006108815657618837,0.0048961010357850155,0.0028222595740334685,-0.005807356379586399,0.009089622870436175,28.947025570107318,0.37324450254491426,0.12654320987654322,4
s4_043,0.41765394091046815,1.1577750735872703,0.5715083291926333,0.68252239592482,3.020722907887211,7.71595287140814,9.270240650577762,10.740198502436348,-21.221847931687204,-14.598963734230608,-20.771080920408448,1.0,4.497879972686382e-19,-3.277125065096983e-17,0.8281968927688362,-0.2569799571704038,-0.07211729658844282,0.16470906332115826,0.2450893902158568,-0.07270247038639485,0.040388871958133045,-0.16979414623429886,0.061676725505207974,-0.11801923301958207,0.052533093512687805,0.004448112538887978,-0.10053417406946841,-0.03889166792028,0.030189177896635177,-0.006066799104930525,0.030909709580797026,-0.00375840621663526,0.008652632671013934,-0.003469674118513715,-0.01850298557587647,0.029442622577341808,0.014228070271112692,0.019633358019549213,0.01563454444103159,0.012669378408770342,0.0013216014073331671,0.0036502723258755245,0.004126340338526001,0.013606051525512157,4.601178475934748e-05,0.004263893560451014,0.011139299638992097,-0.0009301893483114975,0.002645007647898298,-0.005208895210834643,-0.006911987637362806,27.681837418042225,0.25116216143497794,0.002898550724637681,4
s4_056,0.19560609493313086,1.4531500805240962,0.38099705147080104,0.5434145215283389,2.918302534366108,6.730652839329757,9.822988261820278,10.38447264245174,20.57297122801401,-14.35004180969182,-20.73347096080265,1.0,1.158217509865461e-16,-1.4925340861070623e-16,0.5782713540486671,0.007828665449113485,0.2380481510282536,-0.3653472172879222,-0.02449873324338673,-0.03004042606081273,-0.13630207493771201,-0.17663676754040908,0.33545461001846905,-0.06318074300684862,0.028070088638167012,0.03166376989217717,0.11368287342877204,-0.053725232620538986,-0.05374990414874224,-0.03299672269208474,-0.0877607784044838,0.044658799688301144,-0.07846958070024919,0.09661114988393425,0.1043443123580707,0.016058322019422568,-0.027558031817505727,-0.0020035535740409323,0.0022269608053074046,0.01895296126657871,-0.008799952310911855,0.0033843847274178307,0.0017710821853747902,0.0017719721022020083,-0.012353224242190208,-0.008222189106302468,-0.03034890124071002,-0.0038933690085600713,0.013822960297661557,0.019385676250735676,0.00248295899836812,34.114688192834684,0.42392495947158976,0.22179363548698167,4
s4_042,0.2525966936533067,1.2932116215864653,0.3904040767334784,0.5607934948781766,2.893702724610637,6.985956544578988,8.73895468159381,9.798820193485032,19.22535563135762,13.35904536980322,19.211316503287133,1.0,1.5337703367854895e-16,-5.574225606589391e-17,0.7647983781628778,0.0840362559275516,-0.10987987970733822,-0.5225870934717841,-0.05944483810015591,0.13748653153070164,-0.2405485809003905,0.013135536040051396,0.10793107932740273,0.008733974905893374,-0.03883629456215018,0.10546759009597609,0.04513287544653744,0.10786074849655909,0.06883456929609168,0.011976512654207856,-0.0024711126895408378,-0.05064453498623818,-0.052664386855677536,-0.005061474325859592,0.02068493111818422,-0.04025353461951096,-1.3481487731287502e-05,0.02924499149022049,0.006280481218845717,0.0115120242789079,-0.036911796043545164,-0.0019958159315165316,-0.008458832568117532,0.014728692054893357,-0.01317533184037917,0.015207106260312306,-0.005258805989007883,-0.01667598583375768,0.010053372299549201,-0.006990191667107955,-0.023853714259574398,40.29119809157012,0.36831468735267564,0.060897435897435896,4
s4_054,0.2794496215506435,1.257064499732399,0.4341202718749458,0.5132734003172924,2.930419985689986,7.156978318242139,8.786988142883946,9.817647386072851,19.16902028420176,13.476400492161853,-19.46706609352537,1.0,-9.988557613019184e-17,9.400295200549168e-17,0.7926029478261523,0.1793646477113723,0.20701886876123052,0.3151438954981339,-0.30326280219149715,0.15817496076253046,0.12266628981609415,-0.014181801533132435,0.09884318330913051,0.04312387392115967,-0.023695858909559154,-0.1033564129779984,0.04024153859920599,-0.002289150344249106,-0.007576389416533144,0.06247214423168253,-0.006939166261286228,-0.006522827178526736,0.057129470690600606,0.01117565088439508,0.014455983124020936,0.009242736071169828,0.03376711106391392,-0.03221562846774589,-0.01322110407097559,0.018078534166768245,-0.001079599425413681,0.004410948945374094,0.009690236555998464,-0.007341918831914576,0.004566605241456299,-0.0011198398120901953,0.002481634715978041,-0.008992255508219813,0.011003212381608103,-5.317345275882029e-05,-0.006225948449042961,15.431784323479679,0.453395267245701,0.23125,4
s4_040,0.4000550287880271,1.4017672698244696,0.48838075517919305,0.686050061050061,3.0158428266336244,7.0067098823866685,9.185763626067077,10.043004373873224,19.6812909366349,13.57501528676645,20.148384961773658,1.0,-5.796689409508413e-17,1.078790343407015e-16,0.7141895790698501,0.1586116266638174,-0.057482628671727994,-0.10210286338841511,-0.3003253693041438,0.18206099360825992,-0.06993806456438882,-0.002818855098074272,0.08433820576452196,0.015394453761702166,0.0028992684555670125,0.04607436953728995,0.08027239732233482,-0.02244208102697483,0.01980868284374591,-0.02378124935662855,-0.014902061308591896,0.04138911948692329,-0.03721961550126108,-0.024437374187988376,0.0002466174031718468,0.025327293974801872,-0.028775451407021563,0.01379467819840925,0.012209929574945134,-0.01161973899083626,0.013943972484033906,0.007938124457801045,0.002371873153749579,0.005306494857560539,-0.0051963288169968105,-0.010717950997652256,0.0008416373390753272,0.006143620909446893,-0.01966045841916993,-0.0008383113762378764,0.00022994511658886208,17.636860840951442,0.3912282509590839,0.1306122448979592,4
s4_041,0.36192579879489145,1.7132319362066863,0.33853359684552053,0.6021978021978022,2.908021343085316,6.4325328826873855,8.742382726632368,9.320676432775024,18.359634080983362,12.561221925316321,-19.088848667165102,1.0,3.9788435987243954e-17,-5.525367972952681e-17,0.5311617720827336,0.1607745471210056,0.027126710442004685,0.13490882041793686,-0.2883667976664435,0.1537879801419234,0.01593641475239509,-0.009573415672170371,0.12725176970817076,0.0022232663248540007,-0.008897867712595596,-0.02562262646340164,0.07161791501276828,0.004870530702115364,-0.01404783494804828,0.03386936453320429,-0.02924284680819192,0.040198260457088394,0.028721055896595855,0.005412697652633869,0.010275336526209539,0.014686877904207448,-0.003819522510095749,-0.01724944425177169,0.030550786878646458,-0.0002625016021665391,-0.009078426168758688,0.005862682001941984,0.005907212017915099,0.0029681460228189256,0.005444898164519086,0.0008217807320401671,0.003694984403652774,0.00833879580114482,0.005473737067525161,-0.0066997853384256215,0.008416981703357971,19.24273438273303,0.3384029742789695,0.22878228782287824,4
s4_055,0.3431112735993135,1.9107741635980457,0.34004900484080725,0.6036361634989359,2.9321585270247703,6.352582119461606,8.919172815486691,9.62450669787361,18.896354148506052,12.801665702648705,21.12165271477561,1.0,3.5538429327204266e-19,1.2119343928970488e-17,0.5805637952756633,0.21946967290065406,-0.0286347084895661,0.009053481840053338,-0.28268178792661325,0.13345567498649916,0.01831407212424244,0.00503541363136795,0.13678236473313088,-0.020644648284348484,0.005145564949181661,0.003339277146302441,0.04628989497997431,0.03241935540904553,-0.008004385900391691,-0.0053446440157424386,-0.055538774380756495,0.05198749831128089,0.003712579967204469,0.0032674797726358114,0.03167148420973465,-0.008077637096036917,0.001162305740107509,0.0034299900025463394,0.02933579315432305,0.0018779768102486674,0.0012572632578519841,-0.002303340392516484,-0.021218618836436644,0.02187066986094163,-0.0013321561489523124,0.0009872205243463003,0.011161871226694644,0.0034226019056218886,0.0004932856576727874,0.0012591355670912403,0.013611168927126941,30.760972696476315,0.442574745961871,0.1792452830188679,4
s4_032,0.5372793314527785,1.106752507401459,0.6683451779129334,0.7825307585757354,3.071541179360753,8.13372057714166,9.333941362551743,10.822333074745599,20.972548304103157,15.2312603977167,-21.174989100818756,1.0,-8.257029533150172e-17,5.416316555712455e-17,0.8621760216488421,0.1012552139083341,0.12955897399395497,0.21195303537244217,-0.23144728607802337,0.0745899055398504,0.03701390433039983,0.015197726377556441,0.03017588974499205,0.06978510434129823,0.04750664986175442,-0.08486651800862928,0.07937159501267056,0.006688366680550019,-0.00674649807709456,-0.00893552455204758,0.011196002449356807,0.009060332701081107,-0.007341330471819124,-0.009222583807080497,0.00217534904162059,0.002078127302535287,0.02138475998267665,-0.021940777745444975,-0.004610943314058082,0.005735645578552647,0.0016522387241758893,-0.001983831510389826,-0.0008902996030773168,0.0064508888888063,0.0014150782284566808,-0.0033969358174575485,-0.0027192519739759635,-0.0019895654929609247,0.001046755878159068,-0.005327720746434263,-0.008158479669737,23.471618896452647,0.2663836753613985,0.030303030303030304,4
s4_026,0.5028767942013308,1.4142307028746668,0.4984748692888098,0.7610074288820439,3.0273055626534835,7.008825562306238,9.199506670157147,10.501654589973027,-21.105382079893232,-14.284161183112289,-20.359110939890563,1.0,1.8467827131147667e-17,-1.1708873117057579e-17,0.685011316752776,-0.008374001796223279,0.1488583251654878,0.28339852812398564,-0.06331979872519922,0.07318127959188815,0.054666743958435085,-0.017240735519334614,0.06062230276950761,0.03467915411584825,0.061352794946593917,-0.09970836858658261,-0.00993403848707822,0.031106273126235012,-0.011190021025617206,0.0011492537290426809,0.014920573869039057,0.0012336621619021472,0.011741341625781483,-0.007560530838767634,0.013121314029151858,-0.023361401725152837,0.0005519533728123297,-0.007530193824344989,-0.014629750906379418,-0.00010089485320837091,0.012210395607203182,-0.004814907234476248,-0.006412874783472739,-0.001183647050587447,0.011139158872708188,-0.0033420397859692075,-0.0016693100672642935,0.004217611871750018,0.0017865797698158902,0.00047860324021582274,-0.002147474023382624,15.130798885945445,0.16415301163291585,0.0,4
s4_027,0.49373751204694677,1.866617376626281,0.3884352260757591,0.764418989663967,2.985488434233412,6.4839642785383695,9.147028159777983,9.918030772896138,19.451412510520395,13.163228406162782,-20.65407446460914,1.0,-4.08736265761526e-17,5.001032797810699e-17,0.5432360771967382,0.12414372013709679,0.020357133983299386,0.0329525212333113,-0.21605448709766684,0.0862757068053799,-0.0018954424123382172,-0.028594887543266882,0.12832766456114067,0.03476602420477808,-0.001975805312838339,-0.0164333967349163,0.05626083656186173,-0.01100244803990381,-0.010590935065588645,0.012503488470638351,-0.024341536851612163,0.03573642386189077,0.010415841290526601,0.0009499154221362272,0.014809708805431558,0.007688662681510895,-0.00024171503023928857,-0.008524814135197562,0.018433098764363238,-0.006242596114690907,-0.010054477713680355,-0.007751607541593454,0.007242053671916799,0.0059171439803580635,0.004341987456015863,-0.0020307677505506266,-0.0008768059198211548,0.0027183480097728472,-0.001356730374583846,-0.0043548250648763704,0.0022477444434105486,30.26808572257313,0.21009108803213455,0.011583011583011582,4
s4_033,0.2965751710941957,2.3044552235159506,0.2517215783936903,0.5755898200228299,2.8317423126802352,5.994555982403901,8.633346590652135,9.165883304921884,18.06559299048853,12.163372840962722,19.74566117670665,1.0,-2.915637622724843e-17,5.561853731150672e-18,0.45825656925704156,0.22409253678075522,0.02335369830895348,-0.0025605351059454127,-0.24754223859682206,0.12425978655352081,-0.017014701984870793,-0.0075050549404146625,0.1607217662080258,-0.030441399590578004,-0.005513852318996165,-0.0022914327504181746,0.008674071605924611,0.04906864750772723,0.0036599773577759833,0.006076117370649393,-0.030997916987957876,0.049887588504409615,0.00267676030805289,0.0003453265316111952,0.044294626286254406,-0.027732207282450183,-0.009247034206478771,-0.003494347533993663,0.009421495664308336,0.01811381900969542,0.004514864522939707,-0.0007239580252065724,-0.0072321797233531665,0.023464069415575817,0.0011147843355277087,0.001386201098894286,0.01750197608981506,-0.012578204806956187,-0.0058568132399444825,-0.0018541674639473032,0.0070686396319624084,50.81196705297402,0.3429042354924716,0.14531754574811626,4
s4_019,0.503863507123029,1.376501485371842,0.5638494805394193,0.7851275399913532,3.0728545842017545,7.165523627750907,9.46915600975751,10.786053554475908,20.91618166257101,14.406259364046738,-21.882309256200134,1.0,-8.04968490097444e-17,8.16032350917112e-17,0.812489412730674,0.12118190286770009,0.1028369196761609,0.16851671184163153,-0.1953454754925169,0.15012402360642876,0.06322306776605797,-0.04193615495674773,0.07554170520930893,0.030684912840237312,0.0050782389067301845,-0.07092117477444305,0.054553881487761455,-0.0004848259825309143,-0.0516482025282797,0.03279145224749554,0.012491055237911497,0.00803283716680792,0.044159167946208014,0.009227376420484292,0.02052062040789295,-0.0030776481235084167,0.028422420577975338,-0.033576345034874326,0.0006057571295008832,0.015293652234386735,-0.015393068398656349,-0.009762626363090016,-0.0038040209408571903,0.008663320641803224,-0.004760132165814975,0.005790101837066249,0.006375988987549543,-0.014634441944582592,0.011514010963390277,-0.007326914346336621,0.002054613607251873,25.196803914895035,0.27987022215020796,0.0502283105022831,4
s4_025,0.5490646594756718,1.9233409025040515,0.44601679711082415,0.8406246127153303,3.0511861473531656,6.583944513221886,9.593816954454054,10.41903245474568,20.42911526366684,13.713103777449687,21.314032758384588,1.0,6.816130647432301e-17,-8.674087266255227e-17,0.6008265947828709,0.12792850411731302,-0.02612723179047093,-0.014313721338861987,-0.17030039903900715,0.07649408211040261,-0.022245636869869037,0.0031483353898057146,0.09741428932604924,0.009843551091381839,0.008927516984806788,0.015052816206856555,0.026408912184984937,0.02408191900016875,-0.017377717683130272,-0.00462676422762483,-0.018356190501627002,0.0222114040962285,-0.0021906586282664418,0.0051778193158496435,0.03110569617597885,-0.005850833613430678,0.0026018999937320983,0.00805949092763533,0.009643269607023214,0.004421768734544059,-0.0027169386727221145,-0.0063109886603162305,-0.00993693056472219,0.01299321619119124,-0.005992047397449212,0.0018903126678411594,0.013346979445898197,-0.004226656730634234,0.004787052875881779,0.004336044799477341,0.004574303014870992,19.253901634225308,0.3592061959069784,0.11515151515151516,4
s4_031,0.46188279526129544,1.3864871476441427,0.4828858787732519,0.7110362257792755,3.0076945210848067,7.017064179817007,9.07048121137602,9.949708112391557,19.46460893525494,13.466004767062062,20.28967942370443,1.0,6.614234790593595e-17,-8.012098058194685e-17,0.6724033316191244,0.15602030297933783,-0.02493463567914319,-0.05448181388630796,-0.3077872599654628,0.1258661826652674,-0.01984146433375819,0.011422488625402932,0.08112647335801747,0.04948212055962298,-0.00899595897473094,0.04023770138039401,0.09685445264974202,-0.019681868280839628,0.0034598744538505808,-0.001839711134718239,-0.015410589656870298,0.03250087156411041,-0.0005628597068452658,-0.0008331270764805691,0.0037287303324469515,0.025569401334850105,-0.006887771433992026,0.006669751372320135,0.02305793876434652,-0.007716674742024431,0.0009474033978358918,-0.001683480006692412,0.010308710562463219,0.0029435296308870733,-0.0009438167601508216,0.0019836238626748,0.003204171008238647,0.008144496568670782,-0.002555643384893934,0.003258420055071727,0.0029327636718447718,29.289675210258633,0.27840103522074455,0.018315018315018316,4
s4_030,0.39028839593375503,1.391579148992733,0.4959036939776879,0.659998654436994,3.02033431329046,7.033317793612204,9.361445432077275,10.163797155472938,19.92679430034401,13.739286280051546,-21.307475595024716,1.0,-6.58666595840061e-17,1.113218342889215e-16,0.8263892968225084,0.0010899107870515614,0.19729014469876482,0.219242603154914,-0.20497696222603595,0.15303204844953625,0.2128105784924542,0.0176585722758611,0.08450405270713071,0.057897512384963906,0.024236038939891433,-0.12915472084017274,0.018614983721367124,0.02928440992027034,-0.04216492304656195,-0.02359550112404244,-0.017019835423794247,-0.021682383783682167,0.020402641908430694,0.0223610142411105,0.015066417981738698,-0.030758885452973592,0.02696149185027391,-0.01719278451815473,-0.0014699522305385926,0.005261638591496895,0.013197341939923942,-0.005231743894420959,-0.010694378099203523,0.007082541324819846,0.00648886388629439,0.003410711203822624,0.001698444699162733,-0.011832187244707245,-0.003369201685681029,-0.003947142620949425,-0.010611033735434604,33.03698708980466,0.41964670030130385,0.19817767653758542,4
s4_024,0.4540546119399471,1.193868058125089,0.6271405329884358,0.7560292656489929,3.072258364386826,7.656621631226379,9.428455340589442,10.52608161554332,20.52124952468668,14.36172531383727,21.054195879713678,1.0,8.973617578594708e-18,-1.3330528448442865e-18,0.8169045790173377,0.13286229012622275,0.02954877473809149,0.08959076835645866,-0.30224194810301463,0.207232467296269,-0.00727117391201917,-0.010461558983210703,0.04980266518297783,0.057222725678117155,0.02157693323728144,-0.023636629564180882,0.08303395732552252,-0.0463990290978623,-0.017611766502199845,0.017328385951839168,-0.020833616572996323,0.026973810331275255,0.004077881628347971,0.0032082589881484657,-0.015182725545922277,0.05319188664991058,0.01382549319319404,-0.002698556959843546,0.018916647606257227,0.010599814436355593,-0.0019795062682452526,-0.0003279624636585221,0.015160546742088598,-0.016493138160724338,-0.00405401041669647,-0.0013216748049197564,-0.006263386747320961,0.006642712140644313,0.0030019019210702916,0.0005217272417354381,0.001714250472747805,18.8325312180452,0.3273023718597172,0.06532663316582915,4
s4_018,0.4471940568257338,2.086216055943173,0.33976017685664306,0.7197102876028408,2.9471008459276935,6.30059708224316,9.046831230610538,9.675190696408972,19.03976425373224,12.833426262935973,-19.930474524561948,1.0,-1.1940226508834987e-17,8.682331396744791e-18,0.5025285157751815,0.1364986348578828,0.011229961220836006,0.05040701535346101,-0.21041705029531907,0.10115183244811726,0.006556238346066566,-0.006299098092209834,0.13278193943751698,0.006647766550828397,0.007160479959455671,-0.006406850738366943,0.044251034351736426,0.01386262296047822,-0.0052737904129829295,0.00665463641309241,-0.023801206846502852,0.033697251454574806,0.010639404712934508,-0.008565981330598157,0.03451823179657031,-0.006230915672891207,-0.006308307211323664,-0.0002063500434099385,0.019641283551988183,-0.0018976692701365612,0.002197559169987788,0.004796479985816875,-0.011160508335347086,0.015183830068557213,0.005504905195034461,-0.0036438442973987305,0.00860722938313426,-0.0007831533032243309,-0.0009484474764671662,-0.005637659219063077,0.01120499629114691,22.174978684556425,0.2478838528280425,0.07834101382488479,4
s4_020,0.25199878517556573,2.5870111319899087,0.22587866259497663,0.5537033968516984,2.799147194987396,5.859818299098372,9.379647035425,10.2309345061268,20.097811522377647,13.207404291983538,-20.33992639733966,1.0,-2.7870606478371225e-17,9.736323279703135e-17,0.37291113555925626,-0.006401920928489103,-0.0047639270552868995,0.047145686703579326,-0.0751899834610683,0.04584670496763887,-0.0017458125725757128,-0.06255684810925002,0.2830655456526039,0.06983473939079597,-0.004201224500048823,0.007984728306360097,-0.043479393229080926,0.06975554503148915,0.0028540786613238446,-0.002535962512912487,-0.008572449573376736,-0.00037289159527162727,-0.0005108401521984861,-0.010064630716465049,-0.0349914167867585,-0.0025073116487047318,-0.0078112684474140525,0.019404288179719356,-0.06582622841541658,0.0296773013885881,0.007281985330989743,-0.013538650835354658,0.03168158614853848,0.0166702647397865,-0.006196011249293541,-0.0015153909521390355,0.031429592495991865,0.021962963722416528,0.0008379527783210423,0.0027271768678768303,0.016253930339499924,20.37391974314496,0.2887057692950521,0.019656019656019656,4
s4_034,0.47797241881638136,1.4367176210253114,0.5080669526461025,0.7362953910614525,3.0401027403284915,6.998815817403077,9.314065996123146,10.214271385703524,19.998318852965348,13.7282703222133,-20.50748597887702,1.0,8.966918463584642e-17,-1.0906118506076244e-16,0.72186573672936,0.13811843964858753,0.013664033952590552,0.06445547834046012,-0.27434778611837757,0.14558997156830444,0.03195292264989451,0.024841335240535965,0.07846478212344858,0.02763044068403725,-0.01338467018946351,-0.007250158310948758,0.11492096454094818,-0.0164492510685413,-0.008446683979728946,0.014079657337637722,-0.006079997223009307,0.020425139612842737,0.017369030851520247,0.011202166459287687,-0.00625166753295059,0.028294944673471538,0.015915719572462253,-0.015295908342904826,0.024306855834150615,-0.0014305274733785267,-0.010852849687312646,-0.0070614227980316845,0.008453113881268137,-0.0017587608450963378,-0.000400213773184093,0.0023501298049614745,0.0005115177181036613,0.005638412865695792,0.010375795050797354,-0.0025731758743882745,0.0020038840759556264,20.613169599434663,0.30746318069165113,0.11557788944723618,4
s4_008,0.46138266301641323,1.0093616259893863,0.7168959097498436,0.7373344257817834,3.064204087101318,10.189780671696868,9.511140682946772,10.890681196868425,21.25387829861986,17.04009100551505,-21.230941386464295,1.0,-7.613720154992026e-18,-3.26024272491356e-17,0.9605863518377681,-0.25423578165599214,-0.1544426685871344,0.07435172916299981,0.1914968283222403,-0.07060301470371463,0.011222359822440211,-0.20137106153148038,-0.058183397127211205,-0.1394504276562518,-0.009216457378366422,0.026737272171656952,-0.11831795415209234,-0.04634537154972024,-0.017396749094544417,-0.02909553889626415,0.054067819153533155,-0.012016562981521976,0.003252127939061277,-0.00575003745468679,-0.004367878342413941,-0.003311451991627176,0.013339036978897652,-0.005213726158359097,0.03608008083279353,-0.00528158087967776,0.017761943863348985,-0.01429331275079972,0.008752834760058146,0.007487123791380888,0.005799177233881133,0.005090239909284071,0.005298629098992071,-0.005642702751502666,0.013513499954912354,0.007186978793368276,0.004217685980504953,22.795401280748596,0.21151538298212272,0.023474178403755867,4
s4_009,0.5085498236951422,1.4857451355641718,0.5060407630547797,0.7531116477800484,3.0476658279407967,6.943918244248581,9.317406126827693,10.301184559552937,20.119997388788352,13.794884179044928,-20.79433729834107,1.0,-4.898498364711992e-17,7.833247545525655e-17,0.6930787357997961,0.13314082302603145,0.05669369651278473,0.09922026311169833,-0.24260696545464405,0.10677452351389205,0.035568486635773174,-0.02923656394804291,0.07396396566667314,0.03553011102461434,-0.004810771742551703,-0.06269105972031493,0.0700739959142924,0.005757383719773512,-0.019656485068018318,0.018195879485423776,-0.008421208053893412,0.01499385671099463,0.02334753490471601,0.008555592054451546,0.012858216755987284,0.009807098212223113,0.004716544316148348,-0.0235721442667796,0.013139040906020895,0.0058265142558051215,-0.009868572687662253,0.0011428925139000362,-0.001889639706776666,0.0003765706513070041,0.002214972273044649,0.0036164141164561734,0.0072784147353269855,0.0011797081637450221,0.008161675749221877,-0.0104873240566719,0.0004727163623706888,21.43786091548083,0.2825627225431641,0.05405405405405406,4
s4_035,0.3880866048575857,1.1453202288465172,0.6104029054211125,0.6984020987359886,3.0452780499711753,7.830804596698177,9.463256240356044,10.29899815699532,20.270425590209708,14.510551182272614,-20.414245808221885,1.0,-1.1422155691522899e-17,5.94454736749166e-17,0.8439186721104852,0.027133308917862368,0.11115622233536025,0.24500715128054595,-0.2651921516708339,0.1730199127269871,0.2028668556837167,0.029613510105022247,0.11759724755599837,0.042326049209249095,0.07048947565729552,-0.08434848286487213,0.08372562276042526,0.03200699453087163,-0.062102670996698035,0.005624020200472317,-0.01760538669257167,-0.005902854730062917,-0.0025159995903013604,0.013161021172267603,-0.002101925176318432,-0.04212990952406298,0.04982312363118829,-0.023125893595657997,0.012151096139705754,-0.013116581589395732,0.019634752445042713,-0.009734916004725423,-0.00925881841347042,0.01921238568736744,0.011343573808797552,-0.003352947922675053,-0.00789200519162113,0.00223394384172099,0.004647908918990457,-0.005773591182224352,-0.0039750670631430035,23.278715213579254,0.32186136518755504,0.10264900662251655,4
s4_021,0.37407965701557416,1.3953169265166225,0.43320353465642497,0.6358994814519345,2.9624209882321,6.910958735380902,8.971479448476906,9.847116328333962,19.27795776111522,13.312459925826255,19.76881551910156,1.0,-2.2105189257450355e-17,1.8620090661350048e-17,0.7292366734823934,0.19030732439390502,-0.035550661873967646,-0.11765525854824221,-0.33743950499159187,0.19422093608046426,-0.06507407598746562,0.006936846677434741,0.10833924556715692,0.03162843829487394,0.013458925623002653,0.05099602727999601,0.11149985240228115,-0.031020492489723443,0.03320061525780541,-0.012470724516051895,-0.008404512998221564,0.04075731161722607,-0.03254889597418396,-0.016785362023714664,0.0025128134808902855,0.023793203568028196,-0.024176372525114394,0.017262320474737917,0.012009949545024665,-0.004353042099910754,0.01943293840336158,0.007368735684743212,0.005532011967388278,0.007361743247976803,0.002218121923198328,-0.000557751985417926,0.00535503220203062,0.0031390829524541846,-0.016839205281045263,0.002600206166597132,0.0018785466745091402,16.854601241616336,0.2924344772034239,0.17721518987341772,4
s4_037,0.4254335949789313,1.1791524648241134,0.5844125473219044,0.6826255734619456,3.0371388250261355,7.6481981958699565,9.322028031236758,10.541083728513458,20.472850428592682,14.371360642465671,21.979166053041585,1.0,-7.525689538093476e-17,8.373467875430556e-17,0.9403165297614177,0.16080733761311491,0.029202700087690336,-0.04354845772294909,-0.3535536245263613,0.23310396507461928,0.04855622319940627,-0.019749503759825655,0.05316751932082176,0.05892759350485597,-0.008819881781322663,-0.028795130498273144,0.14719443205054084,-0.06560188076234309,-0.008060022382053384,-0.017096685062918875,0.025885132468961215,0.02305482908274461,0.00457005666363248,0.008663825569503647,-0.012527139791099672,0.04599264303206625,0.010297936289450919,0.004817392002927511,0.013177539514711524,-0.010593430585819918,-0.0008108482087844885,-0.009529570049807453,0.021785425279139854,-0.008500687473749853,-0.004461332735842521,-0.0025136665115267137,0.001263579969594523,0.00656672734435647,0.0002835681402751574,-0.0007983717742383022,0.0004265508772179671,21.09926612052986,0.32796994171553057,0.007575757575757576,4
s4_023,0.47220871739305875,1.3989187733246267,0.4866399046881598,0.7233882116375518,3.0136952927636704,7.007285483179064,9.151825862902665,10.140236288366948,19.800132970242196,13.646160853412555,20.390571004487423,1.0,-4.059211345017392e-17,4.836313428209181e-17,0.705201877178248,0.15942490230206496,0.025418623426395056,-0.0650477014052836,-0.30000420481174234,0.13384714165231396,-0.01769535031159384,-0.0051929417612917445,0.10618721978545523,0.042438057242612605,-0.008555596871691298,0.01744337156065467,0.11481147491846269,-0.03211777199967896,0.016571328308541022,0.0020733011536078565,-0.013125131856051908,0.028120249941568337,-0.004472090213604977,-0.01023633633672973,0.002285201718003706,0.027307229406984854,-0.003161548134593804,0.0015524286119734919,0.02284788109718058,-0.013167188222496538,0.0006535315684684058,-0.0010403377892784856,0.011786966875498663,-0.0013076063376042891,0.003264564261398258,-0.003558851998468683,0.004227893351127494,0.005171235984047236,-0.00443768861671342,0.0031662835383271873,0.00018665336475752516,17.51376748615757,0.18967823154454236,0.007042253521126761,4
s4_022,0.4433791304724231,1.2253109655398868,0.5988609318054724,0.708159571956881,3.0613877845135398,7.518791259462197,9.530631659070252,10.485410326814437,20.493825181374543,14.389424584169435,21.8643335484155,1.0,2.4247182436060998e-17,3.1454915433367235e-17,0.8769395887962728,-0.03646418136944974,0.1824434733139523,0.22080446087242353,-0.1860056161347434,0.13301896016285267,0.18135961076007442,0.03915010056343584,0.07459555527260617,0.04589667666166736,0.06740281665953439,-0.10527614138657329,0.04197502045259186,0.03738168875068265,-0.04575051300672679,-0.029610882460574167,-0.014633728779314287,-0.014622224485355476,0.0015494760489274883,0.018474152432169325,0.0067765204519481415,-0.03810639170617889,0.024452651338831295,-0.013716943276332254,0.010410792714566597,-0.014918521974150965,0.015807714555537894,-0.0040592883221347905,-0.009247540194681768,0.0126335719343074,0.0021561794754876734,0.012658471703145014,-0.004974813330796698,-0.0066789564768845325,0.0027987969307817252,-0.005879704932478474,-0.004734286092250671,18.929957700103667,0.38034697216552926,0.1608695652173913,4
